id,title,original_title,release_date,overview,genre_ids,original_language,popularity,vote_average,vote_count,adult,genre_names
508943,Luca,Luca,2021-06-17,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,"[16, 35, 14, 12, 10751]",en,79.738,7.818,8289,False,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']"
550205,Wish Dragon,Wish Dragon,2021-01-15,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,"[16, 10751, 35, 14]",en,79.699,7.889,1332,False,"['Animation', 'Family', 'Comedy', 'Fantasy']"
764,The Evil Dead,The Evil Dead,1981-09-10,"In 1979, a group of college students find a Sumerian Book of the Dead in an old wilderness cabin they've rented for a weekend getaway.",[27],en,79.699,7.3,3956,False,['Horror']
1028703,The OctoGames,The OctoGames,2022-10-07,"Eight contestants compete in eight deadly, classic children's games. They seek fame beyond their wildest dreams, competing for the chance to take over the YouTube channel of the famous yet elusive masked content creator known only as ""JaxPro"".","[53, 28, 27]",en,79.675,5.4,118,False,"['Thriller', 'Action', 'Horror']"
136797,Need for Speed,Need for Speed,2014-03-12,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.","[28, 80, 18, 53]",en,79.526,6.4,4324,False,"['Action', 'Crime', 'Drama', 'Thriller']"
935271,After the Pandemic,After the Pandemic,2022-03-01,"Set in a post-apocalyptic world where a global airborne pandemic has wiped out 90% of the Earth's population and only the young and immune have endured as scavengers. For Ellie and Quinn, the daily challenges to stay alive are compounded when they become hunted by the merciless Stalkers.","[878, 28]",en,79.525,5.077,78,False,"['Science Fiction', 'Action']"
72545,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,2012-01-19,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.","[12, 28, 878]",en,79.507,6.2,4202,False,"['Adventure', 'Action', 'Science Fiction']"
956842,Fly Me to the Moon,Fly Me to the Moon,2024-07-10,"Sparks fly in all directions as marketing maven Kelly Jones, brought in to fix NASA's public image, wreaks havoc on Apollo 11 launch director Cole Davis' already difficult task of putting a man on the moon. When the White House deems the mission too important to fail, Jones is directed to stage a fake moon landing as backup, and the countdown truly begins.","[10749, 35]",en,79.438,7.0,566,False,"['Romance', 'Comedy']"
1075794,Leo,Leo,2023-11-17,"Jaded 74-year-old lizard Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.","[16, 35, 10751]",en,79.366,7.469,1143,False,"['Animation', 'Comedy', 'Family']"
44898,The Time That Remains,الزمن الباقي,2009-08-12,"An examination of the creation of the state of Israel in 1948 through to the present day. A semi-biographic film, in four chapters, about a family spanning from 1948 until recent times. Combined with intimate memories of each member, the film attempts to portray the daily life of those Palestinians who remained in their land and were labelled ""Israeli-Arabs,"" living as a minority in their own homeland.","[18, 36]",ar,79.314,7.1,51,False,"['Drama', 'History']"
14,American Beauty,American Beauty,1999-09-15,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",[18],en,79.302,8.016,11984,False,['Drama']
351523,Purpose of Reunion,동창회의 목적,2015-08-06,"Dongchul, who is managing a small bar, is always enthusiastic about his school reunions. One day, Yujin, who has never showed up to a reunion, shows up at his bar. Her baby face and vitality make her unlike other married women and all the men fall for her, especially Dongchul. They start a relationship but it abruptly flames out due to the sudden arrival of Dongchul’s wife. As they get to know each other's secrets, will their love be allowed to grow?","[10749, 18]",ko,79.075,5.2,18,False,"['Romance', 'Drama']"
638507,How to Train Your Dragon: Homecoming,How to Train Your Dragon: Homecoming,2019-12-03,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...","[16, 14, 12, 28, 10751]",en,79.039,8.058,943,False,"['Animation', 'Fantasy', 'Adventure', 'Action', 'Family']"
118249,Thriller Night,Thriller Night,2011-09-13,"A Shrek parody of Michael Jackson's Thriller song and music video, with Donkey singing.","[16, 10402, 27, 35]",en,79.008,6.9,95,False,"['Animation', 'Music', 'Horror', 'Comedy']"
713704,Evil Dead Rise,Evil Dead Rise,2023-04-12,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.","[27, 53]",en,78.995,6.9,3063,False,"['Horror', 'Thriller']"
337404,Cruella,Cruella,2021-05-26,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.","[35, 80, 10751, 12]",en,78.988,8.011,9278,False,"['Comedy', 'Crime', 'Family', 'Adventure']"
336843,Maze Runner: The Death Cure,Maze Runner: The Death Cure,2018-01-10,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.","[878, 28, 12, 53]",en,78.972,7.1,7729,False,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
246655,X-Men: Apocalypse,X-Men: Apocalypse,2016-05-18,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.","[28, 12, 878, 14]",en,78.962,6.518,12900,False,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']"
756999,The Black Phone,The Black Phone,2022-06-22,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.","[27, 53]",en,78.94,7.599,4879,False,"['Horror', 'Thriller']"
297,Meet Joe Black,Meet Joe Black,1998-11-12,"William Parrish, media tycoon and loving father, is about to celebrate his 65th birthday. One morning, he is contacted by the inevitable, by hallucination, as he thinks. Later, Death enters his home and his life, personified in human form as Joe Black. His intention was to take William with him, but accidentally, Joe and William's beautiful daughter Susan have already met. Joe begins to develop certain interest in life on Earth, as well as in Susan, who has no clue with whom she's flirting.","[14, 18, 10749]",en,78.908,7.3,5131,False,"['Fantasy', 'Drama', 'Romance']"
1227624,Killer Babes,Mejor viuda que mal acompañada,2024-09-06,"Three girlfriends, neglected and mistreated by their husbands, plan to take revenge on them with the help of an experienced man in this type of job.","[35, 80, 53]",es,78.899,7.2,34,False,"['Comedy', 'Crime', 'Thriller']"
673593,Mean Girls,Mean Girls,2024-01-10,"New student Cady Heron is welcomed into the top of the social food chain by the elite group of popular girls called ‘The Plastics,’ ruled by the conniving queen bee Regina George and her minions Gretchen and Karen. However, when Cady makes the major misstep of falling for Regina’s ex-boyfriend Aaron Samuels, she finds herself prey in Regina’s crosshairs. As Cady sets to take down the group’s apex predator with the help of her outcast friends Janis and Damian, she must learn how to stay true to herself while navigating the most cutthroat jungle of all: high school.",[35],en,78.884,6.0,534,False,['Comedy']
38700,Bad Boys for Life,Bad Boys for Life,2020-01-15,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.","[53, 28, 80]",en,78.876,7.1,8225,False,"['Thriller', 'Action', 'Crime']"
773621,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,夏目友人帳 石起こしと怪しき来訪者,2021-01-16,"The film will be made up of two stories: ""Ishi Okoshi"" and ""Ayashiki Raihousha."" In ""Ishi Okoshi,"" Natsume meets a small youkai called Mitsumi in a forest. Mitsumi is entrusted to wake up the divine youkai ""Iwatetsu"" from its deep slumber. Mitsumi weighs on Natsume's mind, so he sets out to help Mitsumi with his task. In ""Ayashiki Raihousha,"" a mysterious visitor appears in front of Tanuma. Nearly every day, the visitor visits Tanuma, talks to him a little, and then leaves. Natsume, who knows the visitor is a youkai, worries for Tanuma, but Tanuma enjoys these exchanges with the youkai. The youkai means no harm, but Tanuma's health slowly starts to deteriorate.","[16, 18, 14]",ja,78.845,7.3,12,False,"['Animation', 'Drama', 'Fantasy']"
939335,Muzzle,Muzzle,2023-09-29,"LAPD K-9 officer Jake Rosser has just witnessed the shocking murder of his dedicated partner by a mysterious assailant. As he investigates the shooter’s identity, he uncovers a vast conspiracy that has a choke-hold on the city in this thrilling journey through the tangled streets of Los Angeles and the corrupt bureaucracy of the LAPD.","[28, 53]",en,78.835,6.5,267,False,"['Action', 'Thriller']"
447362,Life in a Year,Life in a Year,2020-11-27,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.","[18, 10749]",en,78.729,8.3,1872,False,"['Drama', 'Romance']"
